UNIPROT_AC	name	ENSEMBL_ID	GENE_NAME	DO_ID
Q6P6T1	C1S	ENSRNOG00000011971	C1s	DOID:13359
Q6P6T3	Q6P6T3	ENSRNOG00000012074	Ifngr1	DOID:11476|DOID:13141|DOID:2043|DOID:2349|DOID:2841|DOID:399|DOID:6432|DOID:824
Q6P6T5	OCLN	ENSRNOG00000018297	Ocln	DOID:8778|DOID:8947
Q6P6U0	FGR	ENSRNOG00000009912	Fgr	DOID:557|DOID:9256
Q6P6V0	G6PI	ENSRNOG00000023150	Gpi	DOID:1059|DOID:14330|DOID:2861|DOID:440|DOID:589|DOID:9119|DOID:9952
Q6P6W3	HDAC3	ENSRNOG00000019618	Hdac3	DOID:10286|DOID:1875|DOID:2394|DOID:2871|DOID:289|DOID:3021|DOID:3070|DOID:3908|DOID:4001|DOID:6432|DOID:9256|DOID:9744
Q6P734	IC1	ENSRNOG00000007457	Serping1	DOID:0080600|DOID:14115|DOID:14735|DOID:1558|DOID:3068|DOID:3526|DOID:4448|DOID:4989|DOID:898|DOID:9408
Q6P762	Q6P762	ENSRNOG00000023910	Man2b1	DOID:3413
Q6P7A9	LYAG	ENSRNOG00000047656	Gaa	DOID:2752
Q6P7D7	Q6P7D7	ENSRNOG00000001976	Tmprss2	DOID:11132|DOID:2526
Q6P7Q4	LGUL	ENSRNOG00000000541	Glo1	DOID:12849|DOID:178|DOID:783|DOID:8947|DOID:9352
Q6P7S1	ASAH1	ENSRNOG00000010034	Asah1	DOID:1927
Q6P8N9	Q6P8N9	ENSMUSG00000068083	Cyp2d40	DOID:2048|DOID:2841|DOID:4483|DOID:9119|DOID:9952
Q6P8U6	LIPP	ENSMUSG00000046008	Pnlip	DOID:9970
Q6P9J9	ANO6	ENSMUSG00000064210	Ano6	DOID:0050589|DOID:7147
Q6P9N8	Q6P9N8	ENSMUSG00000026028	Trak2	DOID:1289
Q6P9U8	EIF3H	NA	Eif3h	DOID:10283|DOID:10286|DOID:1612
Q6P9Z1	SMRD3	ENSMUSG00000028949	Smarcd3	DOID:1925
Q6P9Z6	TACD2	ENSRNOG00000007740	Tacstd2	DOID:2566
Q6PA06	ATLA2	ENSMUSG00000059811	Atl2	DOID:2476
Q6PAJ1	BCR	ENSMUSG00000009681	Bcr	DOID:1240|DOID:8552|DOID:9952
Q6PAR5	GAPD1	ENSMUSG00000026867	Gapvd1	DOID:1184
Q6PB66	LPPRC	ENSMUSG00000024120	Lrpprc	DOID:3652
Q6PCM1	KDM3A	ENSMUSG00000053470	Kdm3a	DOID:10283|DOID:219|DOID:3369|DOID:4362|DOID:684|DOID:9261|DOID:9970
Q6PCN7	HLTF	ENSMUSG00000002428	Hltf	DOID:3119
Q6PCP3	Q6PCP3	ENSMUSG00000030203	Dusp16	DOID:224
Q6PCP5	MFF	ENSMUSG00000026150	Mff	DOID:936
Q6PCT8	DHSD	ENSRNOG00000022980	Sdhd	DOID:11984
Q6PCX7	RGMA	ENSMUSG00000070509	Rgma	DOID:11446|DOID:2377|DOID:3328|DOID:3525
Q6PD31	TRAK1	ENSMUSG00000032536	Trak1	DOID:1289
Q6PDG5	SMRC2	ENSMUSG00000025369	Smarcc2	DOID:1925
Q6PDK2	KMT2D	ENSMUSG00000048154	Kmt2d	DOID:10283|DOID:1612|DOID:3748
Q6PDM2	SRSF1	ENSMUSG00000018379	Srsf1	DOID:10534|DOID:219|DOID:3908|DOID:4467|DOID:633|DOID:684|DOID:8552|DOID:8692|DOID:8991
Q6PDN3	MYLK	ENSMUSG00000022836	Mylk	DOID:11394|DOID:14004|DOID:2841
Q6PDS3	SARM1	ENSMUSG00000050132	Sarm1	DOID:332
Q6PDU1	SRSF2	ENSRNOG00000000248	Srsf2	DOID:4467|DOID:9119
Q6PDU5	BEX3	ENSRNOG00000028822	Bex3	DOID:11832|DOID:1686|DOID:224
Q6PDU7	ATP5L	ENSRNOG00000028884	Atp5mg	DOID:10652
Q6PDV7	RL10	ENSRNOG00000056765	Rpl10	DOID:12849|DOID:14789
Q6PE55	PGFRL	ENSMUSG00000031595	Pdgfrl	DOID:684|DOID:9256
Q6PE84	STML3	ENSMUSG00000027744	Stoml3	DOID:557
Q6PEC3	YIF1B	ENSRNOG00000055286	Yif1b	DOID:14330
Q6PEM8	PCFT	ENSMUSG00000020829	Slc46a1	DOID:784
Q6PF93	PK3C3	ENSMUSG00000033628	Pik3c3	DOID:0050589
Q6PFD9	NUP98	ENSMUSG00000063550	Nup98	DOID:5603
Q6PFE3	RA54B	ENSMUSG00000078773	Rad54b	DOID:9256
Q6PFY9	CC14B	ENSMUSG00000033102	Cdc14b	DOID:4450
Q6PGH1	BUD31	ENSMUSG00000038722	Bud31	DOID:1395
Q6PHS9	CA2D2	ENSMUSG00000010066	Cacna2d2	DOID:1826|DOID:1827
Q6PHZ2	KCC2D	ENSMUSG00000053819	Camk2d	DOID:1826
Q6PIC6	AT1A3	ENSMUSG00000040907	Atp1a3	DOID:1826|DOID:3312
Q6PIE5	AT1A2	ENSMUSG00000007097	Atp1a2	DOID:10763|DOID:14264|DOID:9279
Q6PST4	ATLA1	ENSRNOG00000005063	Atl1	DOID:2476
Q6PZE0	MUC19	ENSMUSG00000044021	Muc19	DOID:12894
Q6Q1P3	KCNKI	ENSRNOG00000032706	Kcnk18	DOID:114
Q6Q477	AT2B4	ENSMUSG00000026463	Atp2b4	DOID:543
Q6Q629	DPP10	ENSRNOG00000002595	Dpp10	DOID:2841
Q6Q788	APOA5	ENSG00000110243	APOA5	DOID:1172
Q6Q7Y5	GNA13	ENSRNOG00000036745	Gna13	DOID:1858
Q6QA27	TRI44	ENSRNOG00000005191	Trim44	DOID:12271
Q6QA69	ABHD5	ENSRNOG00000000221	Abhd5	DOID:9970
Q6QBQ4	PLS3	ENSRNOG00000027914	Plscr3	DOID:9970
Q6QD51	CCD80	ENSRNOG00000002052	Ccdc80	DOID:6432
Q6QD59	SEC20	ENSMUSG00000024191	Bnip1	DOID:14250
Q6QHK4	FIGLA	ENSG00000183733	FIGLA	DOID:5426
Q6QI25	ORML3	ENSRNOG00000030445	Ormdl3	DOID:2841
Q6QI68	PEN2	ENSRNOG00000020941	Psenen	DOID:2280
Q6QIY3	SCNAA	ENSMUSG00000034533	Scn10a	DOID:11446|DOID:1826
Q6QLM7	KIF5A	ENSRNOG00000005299	Kif5a	DOID:10283|DOID:12377|DOID:1289|DOID:231|DOID:2377|DOID:2476|DOID:332|DOID:7148
Q6QLQ4	CLC7A	ENSMUSG00000079293	Clec7a	DOID:13564|DOID:2058
Q6QWF9	CK2N1	ENSMUSG00000046447	Camk2n1	DOID:10283|DOID:2394|DOID:2526|DOID:3969|DOID:4001|DOID:684
Q6R0H7	GNAS1	ENSMUSG00000027523	Gnas	DOID:10652|DOID:10763|DOID:1793|DOID:1858|DOID:4183|DOID:4184|DOID:4947|DOID:5419|DOID:9970
Q6R5J6	Q6R5J6	ENSRNOG00000010592	Slc25a27	DOID:5419
Q6R5N8	TLR13	ENSMUSG00000033777	Tlr13	DOID:612
Q6R891	NEB2	ENSMUSG00000038976	Ppp1r9b	DOID:10652|DOID:14330|DOID:5419|DOID:684
Q6RI86	TRPA1	ENSRNOG00000007354	Trpa1	DOID:9743
Q6RJR6	RTN3	ENSRNOG00000021202	Rtn3	DOID:2476
Q6RUV5	RAC1	ENSRNOG00000001068	Rac1	DOID:3498|DOID:4074|DOID:557|DOID:6000|DOID:9256
Q6RY07	CHIA	ENSRNOG00000033162	Chia	DOID:10325|DOID:12053|DOID:2841
Q6S5C2	GNPTG	ENSMUSG00000035521	Gnptg	DOID:3343
Q6S5G4	CXA6	ENSMUSG00000055691	Gja6	DOID:0060224|DOID:12858|DOID:12930|DOID:3390|DOID:6419|DOID:820|DOID:9955
Q6S5I3	S115A	NA	S100a15a	DOID:8893
Q6S9I3	Q6S9I3	ENSMUSG00000060459	Kng2	DOID:11123|DOID:9719
Q6SJ95	TBPL2	ENSMUSG00000061809	Tbpl2	DOID:1289
Q6SKG1	ACSM3	ENSRNOG00000032246	Acsm3	DOID:10763|DOID:2986|DOID:8577|DOID:9282
Q6T3U3	NPCL1	ENSRNOG00000049955	Npc1l1	DOID:14504
Q6T3U4	NPCL1	ENSMUSG00000020447	Npc1l1	DOID:14504
Q6T5D9	Q6T5D9	ENSRNOG00000023778	Gcnt2	DOID:83
Q6TLK4	RHG27	ENSRNOG00000028569	Arhgap27	DOID:1574
Q6TMG5	NEMO	ENSRNOG00000060936	Ikbkg	DOID:12305|DOID:13241|DOID:14793|DOID:8677|DOID:8927|DOID:9452|DOID:9778
Q6TUH8	Q6TUH8	ENSRNOG00000031061	LOC306079	DOID:9074
Q6TXG7	Q6TXG7	ENSRNOG00000005275	Shmt1	DOID:1574|DOID:1612|DOID:2394
Q6TXH8	Q6TXH8	ENSRNOG00000014455	LOC499136	DOID:162
Q6U2D6	Q6U2D6	ENSRNOG00000010665	Ccr7	DOID:12894|DOID:552
Q6U7R4	TIMD4	ENSMUSG00000055546	Timd4	DOID:9074
Q6UB99	ANR11	ENSG00000167522	ANKRD11	DOID:14780
Q6URK4	ROA3	ENSRNOG00000052968	Hnrnpa3	DOID:10325|DOID:1289|DOID:423
Q6URW6	MYH14	ENSMUSG00000030739	Myh14	DOID:10003
Q6UWZ7	ABRX1	ENSG00000163322	ABRAXAS1	DOID:1612
Q6UXH0	ANGL8	ENSG00000130173	ANGPTL8	DOID:9352|DOID:9744
Q6UY90	Q6UY90	ENSRNOG00000019354	Ptch1	DOID:1289|DOID:14330|DOID:1793|DOID:2512|DOID:2513|DOID:4195|DOID:4621
Q6V7V2	RTKN	ENSRNOG00000059679	Rtkn	DOID:684
Q6VGS5	DAPLE	ENSMUSG00000021182	Ccdc88c	DOID:10908
Q6VH22	IF172	ENSMUSG00000038564	Ift172	DOID:14679|DOID:2975|DOID:8466
Q6VMN6	PRLHR	ENSMUSG00000045052	Prlhr	DOID:10763|DOID:9970
Q6VNS1	NTRK3	ENSMUSG00000059146	Ntrk3	DOID:1793|DOID:3587
Q6VUP9	AP2E	ENSMUSG00000042477	Tfap2e	DOID:535
Q6VV64	KCNKI	ENSMUSG00000040901	Kcnk18	DOID:114
Q6VV72	IF1A	ENSRNOG00000031421	Eif1a	DOID:6039
Q6VVB1	NHLC1	ENSG00000187566	NHLRC1	DOID:3534
Q6VVW5	ANPRB	ENSMUSG00000028469	Npr2	DOID:10825|DOID:4480
Q6VVW9	CP2R1	ENSMUSG00000030670	Cyp2r1	DOID:9744
Q6VVX0	CP2R1	ENSG00000186104	CYP2R1	DOID:10609
Q6W3B0	DSG4	ENSRNOG00000022364	Dsg4	DOID:4535
Q6W3E0	Q6W3E0	ENSMUSG00000099269	Calm5	DOID:10652
Q6W5C0	CXCL3	ENSMUSG00000029379	Cxcl3	DOID:0080600|DOID:10459|DOID:1485|DOID:2841|DOID:3083|DOID:874|DOID:9279
Q6W9J5	Q6W9J5	ENSRNOG00000049590	RT1-M2	DOID:1273|DOID:1485|DOID:1883|DOID:2841|DOID:4481
Q6W9L1	Q6W9L1	ENSMUSG00000016283	H2-M2	DOID:1273|DOID:1485|DOID:1883|DOID:2841|DOID:4481
Q6WN19	RTN2	ENSRNOG00000016603	Rtn2	DOID:2476
Q6X893	CTL1	ENSMUSG00000028412	Slc44a1	DOID:3070
Q6X936	KIRR1	ENSRNOG00000016408	Kirrel1	DOID:1184|DOID:557
Q6XAR7	Q6XAR7	ENSMUSG00000068219	Ssxb10	DOID:5485
Q6XAS2	Q6XAS2	ENSMUSG00000071816	Ssxb5	DOID:5485
Q6XAS3	Q6XAS3	ENSMUSG00000035371	Ssx9	DOID:5485
Q6XAS4	Q6XAS4	ENSMUSG00000079701	Ssxb3	DOID:5485
Q6XFR6	GLPC	ENSRNOG00000029939	Gypc	DOID:12365
Q6XKD3	PD2R2	ENSRNOG00000036631	Ptgdr2	DOID:1485|DOID:2841|DOID:4483
Q6XP49	GLIS3	ENSMUSG00000052942	Glis3	DOID:9352
Q6XVG2	CP254	ENSMUSG00000067225	Cyp2c54	DOID:10763|DOID:10923|DOID:11054|DOID:13922|DOID:4195|DOID:9351|DOID:9352|DOID:9538|DOID:9993
Q6XVN8	MLP3A	ENSRNOG00000025443	Map1lc3a	DOID:10763|DOID:11984|DOID:1686|DOID:224|DOID:3068|DOID:326|DOID:5082|DOID:5327|DOID:5844|DOID:90|DOID:9352
Q6XZB0	LIPI	ENSG00000188992	LIPI	DOID:1172
Q6XZL8	Q6XZL8	ENSMUSG00000061589	Dot1l	DOID:9953
Q6Y1S1	MYD88	ENSRNOG00000013634	Myd88	DOID:612
Q6Y4S4	KISS1	ENSMUSG00000116158	Kiss1	DOID:10591|DOID:11054|DOID:2671|DOID:2871|DOID:3008|DOID:4001
Q6Y7W8	GGYF2	ENSMUSG00000048000	Gigyf2	DOID:14330|DOID:5419
Q6ZMH5	S39A5	ENSG00000139540	SLC39A5	DOID:11830
Q6ZPY7	KDM3B	ENSMUSG00000038773	Kdm3b	DOID:1612|DOID:3908|DOID:9256|DOID:9952
Q6ZQ08	CNOT1	ENSMUSG00000036550	Cnot1	DOID:4621
Q6ZQ38	CAND1	ENSMUSG00000020114	Cand1	DOID:162
Q6ZQ73	CAND2	ENSMUSG00000030319	Cand2	DOID:162
Q6ZQ88	KDM1A	ENSMUSG00000036940	Kdm1a	DOID:1612|DOID:684|DOID:8947|DOID:986
Q6ZQA6	IGSF3	ENSMUSG00000042035	Igsf3	DOID:13929
Q6ZQJ5	DNA2	ENSMUSG00000036875	Dna2	DOID:2717|DOID:5688|DOID:699
Q6ZQK5	ACAP2	ENSMUSG00000049076	Acap2	DOID:162
Q6ZQM0	RFFL	ENSMUSG00000020696	Rffl	DOID:10763
Q6ZQM8	UD17	NA	Ugt1a7	DOID:1793|DOID:4947|DOID:4988|DOID:9352
Q6ZUT3	FRMD7	ENSG00000165694	FRMD7	DOID:9649
Q6ZVD7	STOX1	ENSG00000165730	STOX1	DOID:10591
Q6ZWR4	2ABB	ENSMUSG00000024500	Ppp2r2b	DOID:10652|DOID:1441|DOID:1612|DOID:9074|DOID:936
Q6ZWR6	SYNE1	ENSMUSG00000096054	Syne1	DOID:0050753|DOID:11726|DOID:3312|DOID:9884
Q6ZWV3	RL10	ENSMUSG00000008682	Rpl10	DOID:12849|DOID:14789
Q6ZWX6	IF2A	ENSMUSG00000021116	Eif2s1	DOID:10579|DOID:10652|DOID:224|DOID:3525
Q704E8	ABCB7	ENSRNOG00000002790	Abcb7	DOID:8955
Q704Y3	TRPV1	ENSMUSG00000005952	Trpv1	DOID:5844|DOID:6364
Q70KY4	FOXO6	ENSMUSG00000052135	Foxo6	DOID:14330
Q711T7	NADE	ENSMUSG00000031090	Nadsyn1	DOID:3070
Q71MB6	SO4C1	ENSRNOG00000022711	Slco4c1	DOID:1074
Q71MM7	Q71MM7	ENSRNOG00000026912	Scgb3a2	DOID:2841|DOID:3908|DOID:4481|DOID:4483
Q71QF9	PRIC1	ENSRNOG00000022772	Prickle1	DOID:11832|DOID:12583|DOID:1826|DOID:3328
Q71RJ2	CCG2	ENSRNOG00000006226	Cacng2	DOID:1825
Q71UE8	NEDD8	ENSRNOG00000019895	Nedd8	DOID:14330|DOID:3069
Q75NR7	RECQ4	ENSMUSG00000033762	Recql4	DOID:2732
Q75Q39	TOM70	ENSRNOG00000001640	Tomm70	DOID:1459|DOID:6000
Q75Q40	TOM40	ENSRNOG00000018556	Tomm40	DOID:3526
Q765A7	PGAP1	ENSRNOG00000013388	Pgap1	DOID:4621
Q769J6	ATS13	ENSMUSG00000014852	Adamts13	DOID:10772|DOID:11247|DOID:13133|DOID:13580|DOID:14067|DOID:418|DOID:5082|DOID:9074
Q769K2	NAPEP	ENSRNOG00000011363	Napepld	DOID:8398
Q76EQ0	SRR	ENSRNOG00000002991	Srr	DOID:5419
Q76GL9	Q76GL9	ENSRNOG00000005248	Slc1a4	DOID:1289
Q76HN1	HYAL1	ENSRNOG00000015858	Hyal1	DOID:12798|DOID:6432
Q76JQ2	FLCN	ENSRNOG00000003302	Flcn	DOID:4450|DOID:9256
Q76JU9	FFAR1	ENSMUSG00000044453	Ffar1	DOID:9352
Q76LI5	Q76LI5	ENSRNOG00000017524	Fgf8	DOID:10892|DOID:11132|DOID:11198|DOID:1612|DOID:6419
Q76LX8	ATS13	ENSG00000160323	ADAMTS13	DOID:10772
Q78EA7	BMR1A	ENSRNOG00000052469	Bmpr1a	DOID:14289|DOID:384|DOID:5295|DOID:6432|DOID:8398
Q78EJ9	CAN8	ENSRNOG00000003468	Capn8	DOID:11723|DOID:2476
Q78HU7	GLPC	ENSMUSG00000090523	Gypc	DOID:12365
Q78JT3	3HAO	ENSMUSG00000000673	Haao	DOID:12858|DOID:5419
Q78KK3	S22AI	ENSMUSG00000000154	Slc22a18	DOID:1612
Q78PB6	NDEL1	ENSRNOG00000004139	Ndel1	DOID:5419
Q78Y73	Q78Y73	ENSMUSG00000038883	Prl3a1	DOID:2945|DOID:3407|DOID:9970|DOID:9993
Q792S6	BOK	ENSRNOG00000018214	Bok	DOID:10908|DOID:14330
Q792Z1	Q792Z1	ENSMUSG00000071521	Try10	DOID:4947|DOID:4989
Q793F9	VPS4A	ENSRNOG00000020351	Vps4a	DOID:1094
Q794C0	VA0E1	ENSRNOG00000003269	Atp6v0e1	DOID:1432
Q794E4	HNRPF	ENSRNOG00000014562	Hnrnpf	DOID:9432
Q7JJ13	BRD2	ENSMUSG00000024335	Brd2	DOID:1909|DOID:3159|DOID:4890|DOID:707
Q7M6Y2	SOX11	ENSMUSG00000063632	Sox11	DOID:4258
Q7M6Y3	PICAL	ENSMUSG00000039361	Picalm	DOID:9119
Q7M6Z4	KIF27	ENSMUSG00000060176	Kif27	DOID:10908
Q7M6Z5	KIF27	ENSRNOG00000019257	Kif27	DOID:10908
Q7M733	HPS6	ENSRNOG00000018433	Hps6	DOID:3753
Q7M753	PANK2	ENSMUSG00000037514	Pank2	DOID:3981
Q7M764	U17PE	ENSMUSG00000043073	Usp17le	DOID:1682
Q7RTY0	MOT13	ENSG00000174327	SLC16A13	DOID:9352
Q7TMA4	FFAR4	ENSMUSG00000054200	Ffar4	DOID:9970
Q7TMA5	APOB	ENSRNOG00000005542	Apob	DOID:10923|DOID:1168|DOID:1184|DOID:12241|DOID:1287|DOID:13809|DOID:13810|DOID:1712|DOID:2349|DOID:2394|DOID:3121|DOID:3393|DOID:3526|DOID:4606|DOID:4607|DOID:8947|DOID:9351|DOID:9352|DOID:9452|DOID:9744|DOID:9970
Q7TMB3	PPR3C	ENSMUSG00000067279	Ppp1r3c	DOID:1574|DOID:9352
Q7TMB8	CYFP1	ENSMUSG00000030447	Cyfip1	DOID:3328|DOID:5419
Q7TMD5	ZC3HE	ENSRNOG00000004083	Zc3h14	DOID:1059
Q7TMD7	DSG4	ENSMUSG00000001804	Dsg4	DOID:4535
Q7TMF5	SPA12	ENSMUSG00000041567	Serpina12	DOID:9352|DOID:9970
Q7TMS5	ABCG2	ENSMUSG00000029802	Abcg2	DOID:12466|DOID:1289|DOID:13189|DOID:13270|DOID:1824|DOID:3459|DOID:3602|DOID:4450|DOID:707|DOID:8552|DOID:8761|DOID:9119|DOID:9351|DOID:9352|DOID:9538|DOID:9952
Q7TMV1	RN139	ENSMUSG00000037075	Rnf139	DOID:4450
Q7TMZ5	Q7TMZ5	ENSRNOG00000017751	Arl6ip1	DOID:2476
Q7TN12	INAVA	ENSMUSG00000041605	Inava	DOID:0050589
Q7TN16	HHIP	ENSMUSG00000064325	Hhip	DOID:12236|DOID:3083|DOID:9743
Q7TN41	MRGRD	ENSRNOG00000013448	Mrgprd	DOID:12930
Q7TN58	TMC8	ENSMUSG00000050106	Tmc8	DOID:13777
Q7TN60	TMC6	ENSMUSG00000025572	Tmc6	DOID:13777
Q7TN98	CPEB4	ENSMUSG00000020300	Cpeb4	DOID:10762|DOID:12236|DOID:5082
Q7TNB2	TNNT1	ENSRNOG00000028041	Tnnt1	DOID:0050700|DOID:3191
Q7TNH6	NPHP3	ENSMUSG00000032558	Nphp3	DOID:12712|DOID:898
Q7TNI7	IL17F	ENSMUSG00000041872	Il17f	DOID:2058
Q7TNJ4	AMGO2	ENSRNOG00000007032	Amigo2	DOID:3717
Q7TNK7	RHAG	ENSRNOG00000050121	Rhag	DOID:583
Q7TNL0	Q7TNL0	ENSRNOG00000022298	Cxcl11	DOID:2799|DOID:3083
Q7TNL9	Q7TNL9	ENSMUSG00000049422	Chchd10	DOID:14330
Q7TNN9	RHCG	ENSRNOG00000015526	Rhcg	DOID:1074|DOID:14219|DOID:4500
Q7TNT2	FACR2	ENSMUSG00000030303	Far2	DOID:987
Q7TNZ5	REBL1	ENSRNOG00000054385	Rhebl1	DOID:13515|DOID:9352
Q7TP13	Q7TP13	ENSRNOG00000059579	Gpt2	DOID:3571|DOID:9352
Q7TP15	Q7TP15	ENSRNOG00000006615	Mtap	DOID:1793
Q7TP53	Q7TP53	ENSRNOG00000003954	Il2rg	DOID:0080600|DOID:627|DOID:628
Q7TP65	ANKL2	ENSRNOG00000060144	Ankle2	DOID:10907
Q7TPC1	CDSN	ENSMUSG00000039518	Cdsn	DOID:987
Q7TPD1	FBX11	ENSMUSG00000005371	Fbxo11	DOID:10754
Q7TPD3	ROBO2	ENSMUSG00000052516	Robo2	DOID:9620
Q7TPK6	WNK4	ENSRNOG00000020441	Wnk4	DOID:10763|DOID:224|DOID:4479
Q7TPS0	KS6A6	ENSMUSG00000025665	Rps6ka6	DOID:3783
Q7TQ11	Q7TQ11	ENSRNOG00000010031	Vtn	DOID:0060903|DOID:11832|DOID:12132|DOID:3049|DOID:3393|DOID:576|DOID:8947
Q7TQ32	RGMC	NA	Hjv	DOID:2352
Q7TQ85	Q7TQ85	ENSRNOG00000006947	Pdhx	DOID:3649
Q7TQC5	APTX	ENSMUSG00000028411	Aptx	DOID:14784
Q7TQI3	OTUB1	ENSMUSG00000024767	Otub1	DOID:2986
Q7TQM4	SOAT2	ENSRNOG00000053769	Soat2	DOID:1184|DOID:3393|DOID:684|DOID:783
Q7TQN4	Q7TQN4	ENSRNOG00000030888	Rela	DOID:0060058|DOID:0060180|DOID:104|DOID:10754|DOID:10763|DOID:11054|DOID:11132|DOID:13141|DOID:1591|DOID:1793|DOID:1824|DOID:1826|DOID:2349|DOID:2526|DOID:3908|DOID:4450|DOID:6432|DOID:783|DOID:8991|DOID:9452|DOID:9588|DOID:9970
Q7TS56	CBR4	ENSRNOG00000024411	Cbr4	DOID:700
Q7TS63	ZFAT	ENSMUSG00000022335	Zfat	DOID:7188
Q7TSA0	MIRO2	ENSRNOG00000019930	Rhot2	DOID:1289
Q7TSB7	KISS1	ENSRNOG00000047481	Kiss1	DOID:10591|DOID:11054|DOID:2671|DOID:2871|DOID:3008|DOID:4001
Q7TSC1	PRC2A	ENSMUSG00000024393	Prrc2a	DOID:9744
Q7TSF2	VGLU3	ENSRNOG00000007581	Slc17a8	DOID:11446|DOID:1289|DOID:224|DOID:5463|DOID:9784
Q7TSI1	PKHM1	ENSMUSG00000034247	Plekhm1	DOID:13533
Q7TSJ2	MAP6	ENSMUSG00000055407	Map6	DOID:5419
Q7TSJ6	LATS2	ENSMUSG00000021959	Lats2	DOID:0060072|DOID:1289|DOID:162|DOID:3193
Q7TSL3	FBX11	ENSRNOG00000016396	Fbxo11	DOID:10754
Q7TST9	TBX3	ENSRNOG00000008706	Tbx3	DOID:162|DOID:2394|DOID:5844
Q7TSU7	KIRR2	ENSMUSG00000036915	Kirrel2	DOID:1184|DOID:557
Q7TSX5	SMS1	ENSRNOG00000012536	Sgms1	DOID:11396
Q7TT37	ELP1	ENSMUSG00000028431	Elp1	DOID:11589|DOID:2841
Q7TT49	MRCKB	ENSRNOG00000009675	Cdc42bpb	DOID:14227
Q7TT50	MRCKB	ENSMUSG00000021279	Cdc42bpb	DOID:14227
Q7TT79	MCPH1	ENSMUSG00000039842	Mcph1	DOID:10907|DOID:1380|DOID:1612|DOID:4451
Q7Z403	TMC6	ENSG00000141524	TMC6	DOID:13777
Q7Z6B7	SRGP1	ENSG00000196935	SRGAP1	DOID:3962
Q80SS5	IFNAC	ENSMUSG00000073811	Ifna12	DOID:11168|DOID:11335|DOID:1883|DOID:2043|DOID:5052|DOID:5082|DOID:684
Q80SS6	GPBAR	ENSMUSG00000064272	Gpbar1	DOID:0080547|DOID:898
Q80SU4	IFNAD	ENSMUSG00000063376	Ifna13	DOID:11168|DOID:11335|DOID:1883|DOID:2043|DOID:5052|DOID:5082|DOID:684
Q80SX8	PIF1	ENSMUSG00000041064	Pif1	DOID:162|DOID:3911
Q80SY4	MIB1	ENSMUSG00000024294	Mib1	DOID:1826
Q80T02	GPBAR	ENSRNOG00000058260	Gpbar1	DOID:0080547|DOID:898
Q80T03	MUC6	ENSMUSG00000048191	Muc6	DOID:1793|DOID:3030|DOID:4947
Q80T14	FRAS1	ENSMUSG00000034687	Fras1	DOID:11836
Q80T19	HEPC2	ENSMUSG00000056978	Hamp2	DOID:11758|DOID:12236|DOID:12241|DOID:13619|DOID:2352|DOID:2355|DOID:3525|DOID:5844|DOID:6000|DOID:684|DOID:783|DOID:820
Q80T21	ATL4	ENSMUSG00000015850	Adamtsl4	DOID:110
Q80T54	Q80T54	ENSMUSG00000031212	Pgr15l	DOID:14330
Q80T91	MEG11	ENSMUSG00000036466	Megf11	DOID:423
Q80TA1	EPT1	ENSMUSG00000075703	Selenoi	DOID:2476
Q80TA9	EPG5	ENSMUSG00000039840	Epg5	DOID:10584|DOID:332
Q80TG1	KANL1	ENSMUSG00000018412	Kansl1	DOID:1059
Q80TJ7	PHF8	ENSMUSG00000041229	Phf8	DOID:10283
Q80TM9	NISCH	ENSMUSG00000021910	Nisch	DOID:10754|DOID:10763|DOID:6000
Q80TN5	ZDH17	ENSMUSG00000035798	Zdhhc17	DOID:12858
Q80TP3	UBR5	ENSMUSG00000037487	Ubr5	DOID:3008
Q80TR1	AGRL1	ENSMUSG00000013033	Adgrl1	DOID:1094
Q80TS3	AGRL3	ENSMUSG00000037605	Adgrl3	DOID:1094
Q80TS5	ZN423	NA	Znf423	DOID:2785|DOID:2786
Q80TZ3	AUXI	ENSMUSG00000028528	Dnajc6	DOID:14330
Q80U28	MADD	ENSMUSG00000040687	Madd	DOID:224|DOID:9352
Q80U30	CL16A	ENSMUSG00000068663	Clec16a	DOID:1289|DOID:13774|DOID:2377|DOID:7148|DOID:9744
Q80U35	ARHGH	ENSMUSG00000032875	Arhgef17	DOID:10941
Q80U62	RUBIC	ENSMUSG00000035629	Rubcn	DOID:9074
Q80U63	MFN2	ENSMUSG00000029020	Mfn2	DOID:10595|DOID:10652|DOID:10763|DOID:13001|DOID:1596|DOID:224|DOID:3770|DOID:5844|DOID:8947|DOID:9352|DOID:9452|DOID:9970
Q80U72	SCRIB	ENSMUSG00000022568	Scrib	DOID:0060072|DOID:162|DOID:305
Q80U87	UBP8	ENSMUSG00000027363	Usp8	DOID:7004
Q80U93	NU214	ENSMUSG00000001855	Nup214	DOID:9119|DOID:936|DOID:9952
Q80UB0	TEST2	NA	NA	DOID:11984|DOID:9352
Q80UE6	WNK4	ENSMUSG00000035112	Wnk4	DOID:10763|DOID:224|DOID:4479
Q80UF7	TCAM1	ENSMUSG00000047123	Ticam1	DOID:936
Q80UG5	SEPT9	NA	Septin9	DOID:3689
Q80UN9	MOD5	ENSMUSG00000028653	Trit1	DOID:1324
Q80US8	MAD3	ENSMUSG00000021485	Mxd3	DOID:14330
Q80UW5	MRCKG	ENSMUSG00000024769	Cdc42bpg	DOID:14227
Q80V62	FACD2	ENSMUSG00000034023	Fancd2	DOID:13636|DOID:1612|DOID:8923
