id	name
D3YWE6	MN1
D3YXF5	D3YXF5
D3YXG0	HMCN1
D3YXS5	KIF28
D3YYM4	WDR72
D3YYQ8	D3YYQ8
D3YYU8	OBSL1
D3YYZ0	D3YYZ0
D3YZU1	SHAN1
D3YZV8	CCDC8
D3Z1Q2	MRAP2
D3Z1W5	D3Z1W5
D3Z2R5	SELN
D3Z2W7	D3Z2W7
D3Z347	D3Z347
D3Z3Y1	D3Z3Y1
D3Z450	D3Z450
D3Z451	D3Z451
D3Z4I3	RBM24
D3Z4R1	HFM1
D3Z4R4	D3Z4R4
D3Z4U6	D3Z4U6
D3Z5D4	D3Z5D4
D3Z5L9	CCN6
D3Z5S8	TET5A
D3Z5T1	CCD78
D3Z649	D3Z649
D3Z6H8	DCAM2
D3Z6Q9	BIN2
D3Z7A5	D3Z7A5
D3Z7C4	D3Z7C4
D3Z7P3	GLSK
D3Z822	D3Z822
D3Z837	D3Z837
D3Z840	D3Z840
D3Z854	D3Z854
D3Z863	D3Z863
D3Z865	D3Z865
D3Z868	D3Z868
D3Z896	D3Z896
D3Z898	D3Z898
D3Z8B1	D3Z8B1
D3Z8B2	D3Z8B2
D3Z8C9	D3Z8C9
D3Z8D7	D3Z8D7
D3Z8D8	D3Z8D8
D3Z8D9	MD2L2
D3Z8E0	D3Z8E0
D3Z8E2	D3Z8E2
D3Z8F7	D3Z8F7
D3Z8G3	D3Z8G3
D3Z8H9	D3Z8H9
D3Z8I4	D3Z8I4
D3Z8K2	CCD39
D3Z8L5	D3Z8L5
D3Z8U5	D3Z8U5
D3Z8X4	D3Z8X4
D3Z8X7	CE104
D3Z919	D3Z919
D3Z921	D3Z921
D3Z941	D3Z941
D3Z946	D3Z946
D3Z953	D3Z953
D3Z956	D3Z956
D3Z967	D3Z967
D3Z977	D3Z977
D3Z9C4	D3Z9C4
D3Z9C8	D3Z9C8
D3Z9D0	D3Z9D0
D3Z9D2	D3Z9D2
D3Z9H7	NFAC4
D3Z9I1	D3Z9I1
D3Z9I3	D3Z9I3
D3Z9J1	D3Z9J1
D3Z9J9	D3Z9J9
D3Z9L0	D3Z9L0
D3Z9L5	D3Z9L5
D3Z9P1	D3Z9P1
D3Z9Z0	D3Z9Z0
D3Z9Z9	SMRCD
D3ZA02	D3ZA02
D3ZA12	CHD6
D3ZA31	D3ZA31
D3ZA65	D3ZA65
D3ZA68	D3ZA68
D3ZA72	D3ZA72
D3ZA74	D3ZA74
D3ZA85	D3ZA85
D3ZAA1	D3ZAA1
D3ZAB1	D3ZAB1
D3ZAC0	D3ZAC0
D3ZAF5	D3ZAF5
D3ZAF7	D3ZAF7
D3ZAF9	D3ZAF9
D3ZAJ7	D3ZAJ7
D3ZAN3	D3ZAN3
D3ZAP7	D3ZAP7
D3ZAP9	D3ZAP9
D3ZAQ2	D3ZAQ2
D3ZAQ9	D3ZAQ9
D3ZAR1	ARH
D3ZAT4	D3ZAT4
D3ZAU0	D3ZAU0
D3ZAU3	D3ZAU3
D3ZAW2	PISD
D3ZAW4	D3ZAW4
D3ZAW6	D3ZAW6
D3ZAX1	D3ZAX1
D3ZB14	D3ZB14
D3ZB52	D3ZB52
D3ZB55	D3ZB55
D3ZB99	D3ZB99
D3ZBG7	D3ZBG7
D3ZBL6	D3ZBL6
D3ZBM3	D3ZBM3
D3ZBN3	D3ZBN3
D3ZBP8	D3ZBP8
D3ZBQ1	D3ZBQ1
D3ZBQ5	D3ZBQ5
D3ZBS9	D3ZBS9
D3ZBV9	D3ZBV9
D3ZBY1	D3ZBY1
D3ZC15	D3ZC15
D3ZC56	D3ZC56
D3ZC63	D3ZC63
D3ZC81	D3ZC81
D3ZC92	D3ZC92
D3ZC97	D3ZC97
D3ZCA0	D3ZCA0
D3ZCB3	D3ZCB3
D3ZCC7	D3ZCC7
D3ZCD0	D3ZCD0
D3ZCD2	D3ZCD2
D3ZCD3	D3ZCD3
D3ZCD7	D3ZCD7
D3ZCE5	D3ZCE5
D3ZCF3	D3ZCF3
D3ZCG2	D3ZCG2
D3ZCG5	D3ZCG5
D3ZCI2	D3ZCI2
D3ZCK4	D3ZCK4
D3ZCL0	D3ZCL0
D3ZCL3	RU1C
D3ZCM2	D3ZCM2
D3ZCM9	DAAF3
D3ZCP0	D3ZCP0
D3ZCP6	D3ZCP6
D3ZCP9	D3ZCP9
D3ZCQ2	D3ZCQ2
D3ZCT7	D3ZCT7
D3ZCV0	D3ZCV0
D3ZCV6	D3ZCV6
D3ZCW5	D3ZCW5
D3ZCX1	D3ZCX1
D3ZCZ0	D3ZCZ0
D3ZCZ3	D3ZCZ3
D3ZCZ9	D3ZCZ9
D3ZD03	D3ZD03
D3ZD05	KANK2
D3ZD09	D3ZD09
D3ZD11	D3ZD11
D3ZD23	D3ZD23
D3ZD24	D3ZD24
D3ZD27	D3ZD27
D3ZD62	D3ZD62
D3ZD71	D3ZD71
D3ZD82	DNJ5B
D3ZD89	D3ZD89
D3ZDE4	D3ZDE4
D3ZDI4	D3ZDI4
D3ZDI6	MYLIP
D3ZDI8	D3ZDI8
D3ZDJ4	D3ZDJ4
D3ZDJ9	D3ZDJ9
D3ZDL5	D3ZDL5
D3ZDM0	D3ZDM0
D3ZDM6	D3ZDM6
D3ZDP9	D3ZDP9
D3ZDQ2	D3ZDQ2
D3ZDQ9	D3ZDQ9
D3ZDS2	D3ZDS2
D3ZDS4	D3ZDS4
D3ZDS6	D3ZDS6
D3ZDS9	D3ZDS9
D3ZDT6	D3ZDT6
D3ZDT7	D3ZDT7
D3ZDV2	D3ZDV2
D3ZDW9	D3ZDW9
D3ZDX5	D3ZDX5
D3ZDX9	MCIN
D3ZDY4	D3ZDY4
D3ZE01	D3ZE01
D3ZE04	D3ZE04
D3ZE15	D3ZE15
D3ZE16	D3ZE16
D3ZE75	D3ZE75
D3ZE85	FRS1L
D3ZEB1	D3ZEB1
D3ZED3	D3ZED3
D3ZEF4	CUL7
D3ZEG9	D3ZEG9
D3ZEH1	D3ZEH1
D3ZEH2	D3ZEH2
D3ZEH5	SIDT2
D3ZEH8	D3ZEH8
D3ZEI4	D3ZEI4
D3ZEI7	D3ZEI7
D3ZEJ0	D3ZEJ0
D3ZEK5	D3ZEK5
D3ZEK6	D3ZEK6
D3ZEL2	D3ZEL2
D3ZEM1	D3ZEM1
D3ZEM6	D3ZEM6
D3ZEP2	D3ZEP2
D3ZEP9	D3ZEP9
D3ZET2	D3ZET2
D3ZEX6	D3ZEX6
D3ZF16	D3ZF16
D3ZF42	SENP7
D3ZF44	D3ZF44
D3ZF49	D3ZF49
D3ZF54	D3ZF54
D3ZF63	D3ZF63
D3ZFA2	D3ZFA2
D3ZFB6	PRRT2
D3ZFC5	D3ZFC5
D3ZFD9	D3ZFD9
D3ZFF6	D3ZFF6
D3ZFG5	D3ZFG5
D3ZFG7	D3ZFG7
D3ZFG9	D3ZFG9
D3ZFH0	D3ZFH0
D3ZFI7	D3ZFI7
D3ZFJ0	D3ZFJ0
D3ZFK9	D3ZFK9
D3ZFM4	D3ZFM4
D3ZFQ3	D3ZFQ3
D3ZFQ8	D3ZFQ8
D3ZFU9	D3ZFU9
D3ZFW5	TM107
D3ZFW8	D3ZFW8
D3ZFX4	D3ZFX4
D3ZG27	UBIA1
D3ZG43	D3ZG43
D3ZG53	D3ZG53
D3ZG57	D3ZG57
D3ZG74	D3ZG74
D3ZG75	D3ZG75
D3ZG85	D3ZG85
D3ZG87	D3ZG87
D3ZG90	D3ZG90
D3ZG97	D3ZG97
D3ZGB8	D3ZGB8
D3ZGG8	D3ZGG8
D3ZGI8	D3ZGI8
D3ZGK9	D3ZGK9
D3ZGL3	D3ZGL3
D3ZGN0	D3ZGN0
D3ZGN8	D3ZGN8
D3ZGP2	D3ZGP2
D3ZGQ0	D3ZGQ0
D3ZGQ2	D3ZGQ2
D3ZGQ5	NEK8
D3ZGS3	OCRL
D3ZGS5	D3ZGS5
D3ZGT6	D3ZGT6
D3ZGU3	D3ZGU3
D3ZGX8	D3ZGX8
D3ZH28	D3ZH28
D3ZH34	D3ZH34
D3ZH71	D3ZH71
D3ZH90	D3ZH90
D3ZHA0	FLNC
D3ZHA1	D3ZHA1
D3ZHB5	D3ZHB5
D3ZHD3	D3ZHD3
D3ZHD7	D3ZHD7
D3ZHE2	D3ZHE2
D3ZHF8	D3ZHF8
D3ZHG7	D3ZHG7
D3ZHH1	DLL4
D3ZHH8	D3ZHH8
D3ZHK4	D3ZHK4
D3ZHR2	ABCD1
D3ZHS6	BAP1
D3ZHT5	D3ZHT5
D3ZHV2	MACF1
D3ZI07	D3ZI07
D3ZI33	D3ZI33
D3ZI35	D3ZI35
D3ZI42	D3ZI42
D3ZI68	D3ZI68
D3ZI84	D3ZI84
D3ZIA5	D3ZIA5
D3ZIA7	D3ZIA7
D3ZIA9	D3ZIA9
D3ZIB0	D3ZIB0
D3ZID7	D3ZID7
D3ZIE9	D3ZIE9
D3ZIF4	D3ZIF4
D3ZIH1	D3ZIH1
D3ZII9	D3ZII9
D3ZIJ5	D3ZIJ5
D3ZIK1	D3ZIK1
D3ZIK8	D3ZIK8
D3ZIM0	D3ZIM0
D3ZIN7	D3ZIN7
D3ZIN8	D3ZIN8
D3ZIT7	D3ZIT7
D3ZIU8	D3ZIU8
D3ZIV3	D3ZIV3
D3ZIV9	D3ZIV9
D3ZIY3	D3ZIY3
D3ZJ07	D3ZJ07
D3ZJ15	D3ZJ15
D3ZJ19	D3ZJ19
D3ZJ66	D3ZJ66
D3ZJ69	D3ZJ69
D3ZJ70	D3ZJ70
D3ZJ85	D3ZJ85
D3ZJ86	D3ZJ86
D3ZJ91	D3ZJ91
D3ZJA3	D3ZJA3
D3ZJB1	D3ZJB1
D3ZJB7	D3ZJB7
D3ZJE0	D3ZJE0
D3ZJF7	D3ZJF7
D3ZJF9	D3ZJF9
D3ZJG4	D3ZJG4
D3ZJH4	D3ZJH4
D3ZJI6	D3ZJI6
D3ZJK7	TBX6
D3ZJL1	D3ZJL1
D3ZJM7	D3ZJM7
D3ZJR7	D3ZJR7
D3ZJT9	D3ZJT9
D3ZJU0	D3ZJU0
D3ZJW0	D3ZJW0
D3ZJX5	D3ZJX5
D3ZK29	D3ZK29
D3ZK35	D3ZK35
D3ZK73	D3ZK73
D3ZK92	D3ZK92
D3ZKC6	D3ZKC6
D3ZKC8	D3ZKC8
D3ZKD4	D3ZKD4
D3ZKE0	D3ZKE0
D3ZKE1	D3ZKE1
D3ZKE2	D3ZKE2
D3ZKF3	D3ZKF3
D3ZKG1	D3ZKG1
D3ZKG5	D3ZKG5
D3ZKH4	D3ZKH4
D3ZKI3	D3ZKI3
D3ZKQ0	D3ZKQ0
D3ZKQ3	D3ZKQ3
D3ZKQ8	D3ZKQ8
D3ZKU7	BL1S1
D3ZKV8	D3ZKV8
D3ZKX9	LOXE3
D3ZKZ8	D3ZKZ8
D3ZL50	D3ZL50
D3ZL82	D3ZL82
D3ZL84	D3ZL84
D3ZL85	D3ZL85
D3ZL86	D3ZL86
D3ZLC1	D3ZLC1
D3ZLC6	D3ZLC6
D3ZLC7	D3ZLC7
D3ZLD0	D3ZLD0
D3ZLD6	D3ZLD6
D3ZLH5	PLXB3
D3ZLL7	D3ZLL7
D3ZLM6	D3ZLM6
D3ZLP9	D3ZLP9
D3ZLT1	D3ZLT1
D3ZLT6	D3ZLT6
D3ZLU1	D3ZLU1
D3ZLU7	D3ZLU7
D3ZLX0	D3ZLX0
D3ZLX2	D3ZLX2
D3ZLZ7	IMDH1
D3ZM03	D3ZM03
D3ZM14	D3ZM14
D3ZM26	D3ZM26
D3ZM36	D3ZM36
D3ZM60	D3ZM60
D3ZM69	D3ZM69
D3ZM82	D3ZM82
D3ZMA2	D3ZMA2
D3ZMB0	D3ZMB0
D3ZMB4	D3ZMB4
D3ZMG0	D3ZMG0
D3ZMJ1	D3ZMJ1
D3ZMJ7	D3ZMJ7
D3ZMK6	D3ZMK6
D3ZMM0	D3ZMM0
D3ZMP6	D3ZMP6
D3ZMQ3	D3ZMQ3
D3ZMS0	D3ZMS0
D3ZMS4	D3ZMS4
D3ZMS5	D3ZMS5
D3ZMU8	D3ZMU8
D3ZMW3	D3ZMW3
D3ZMX6	D3ZMX6
D3ZMY7	5NTC
D3ZMY8	D3ZMY8
D3ZN21	D3ZN21
D3ZN27	D3ZN27
D3ZN39	D3ZN39
D3ZN43	NDUF6
D3ZN51	D3ZN51
D3ZN85	D3ZN85
D3ZN95	HCFC1
D3ZND0	UVSSA
D3ZND6	D3ZND6
D3ZNF4	D3ZNF4
D3ZNQ4	D3ZNQ4
D3ZNS7	D3ZNS7
D3ZNS8	D3ZNS8
D3ZNT5	D3ZNT5
D3ZNT6	MAFA
D3ZNX2	D3ZNX2
D3ZNY3	D3ZNY3
D3ZNY8	D3ZNY8
D3ZP44	D3ZP44
D3ZP54	D3ZP54
D3ZP87	D3ZP87
D3ZP89	D3ZP89
D3ZP96	D3ZP96
D3ZPC8	D3ZPC8
D3ZPD6	D3ZPD6
D3ZPE5	D3ZPE5
D3ZPF9	D3ZPF9
D3ZPL7	D3ZPL7
D3ZPN1	D3ZPN1
D3ZPN5	D3ZPN5
D3ZPP3	D3ZPP3
D3ZPS4	D3ZPS4
D3ZPU1	D3ZPU1
D3ZPW3	D3ZPW3
D3ZPW6	D3ZPW6
D3ZPY8	D3ZPY8
D3ZQ02	D3ZQ02
D3ZQ38	D3ZQ38
D3ZQ49	D3ZQ49
D3ZQ51	D3ZQ51
D3ZQ55	D3ZQ55
D3ZQ57	D3ZQ57
D3ZQ60	D3ZQ60
D3ZQA6	D3ZQA6
D3ZQC1	D3ZQC1
D3ZQC6	D3ZQC6
D3ZQD3	OGDHL
D3ZQE1	CEA16
D3ZQE8	D3ZQE8
D3ZQF4	FKBP6
D3ZQG2	D3ZQG2
D3ZQG6	TRIM2
D3ZQJ8	D3ZQJ8
D3ZQL0	D3ZQL0
D3ZQM3	D3ZQM3
D3ZQN5	D3ZQN5
D3ZQN6	D3ZQN6
D3ZQN7	D3ZQN7
D3ZQU7	D3ZQU7
D3ZQV0	D3ZQV0
D3ZQV2	D3ZQV2
D3ZQV8	D3ZQV8
D3ZQW1	D3ZQW1
D3ZQW5	D3ZQW5
D3ZQX3	D3ZQX3
D3ZQZ0	D3ZQZ0
D3ZR08	D3ZR08
D3ZR10	DCDC2
D3ZR12	D3ZR12
D3ZR99	D3ZR99
D3ZRA8	D3ZRA8
D3ZRB5	D3ZRB5
D3ZRD3	D3ZRD3
D3ZRD9	D3ZRD9
D3ZRE0	D3ZRE0
D3ZRE6	D3ZRE6
D3ZRF9	D3ZRF9
D3ZRG6	D3ZRG6
D3ZRG8	D3ZRG8
D3ZRH6	D3ZRH6
D3ZRI9	D3ZRI9
D3ZRJ7	D3ZRJ7
D3ZRK0	D3ZRK0
D3ZRK7	D3ZRK7
D3ZRL6	D3ZRL6
D3ZRM2	D3ZRM2
D3ZRM3	D3ZRM3
D3ZRM5	D3ZRM5
D3ZRN2	D3ZRN2
D3ZRN5	D3ZRN5
D3ZRT5	D3ZRT5
D3ZRW4	D3ZRW4
D3ZRW5	D3ZRW5
D3ZRW8	EKI2
D3ZRZ9	D3ZRZ9
D3ZS19	D3ZS19
D3ZS28	RBL1
D3ZS29	D3ZS29
D3ZS58	D3ZS58
D3ZS67	D3ZS67
D3ZS69	D3ZS69
D3ZS72	D3ZS72
D3ZSE6	D3ZSE6
D3ZSF2	D3ZSF2
D3ZSF7	D3ZSF7
D3ZSG6	D3ZSG6
D3ZSI8	PI51A
D3ZSL1	D3ZSL1
D3ZSN2	D3ZSN2
D3ZSP1	D3ZSP1
D3ZSS5	D3ZSS5
D3ZSU6	D3ZSU6
D3ZSW1	D3ZSW1
D3ZSW3	D3ZSW3
D3ZSY0	D3ZSY0
D3ZSY2	D3ZSY2
D3ZSY3	D3ZSY3
D3ZSY4	D3ZSY4
D3ZSY8	D3ZSY8
D3ZSZ0	D3ZSZ0
D3ZT01	D3ZT01
D3ZT51	D3ZT51
D3ZT56	D3ZT56
D3ZT83	D3ZT83
D3ZT90	D3ZT90
D3ZT94	D3ZT94
D3ZT98	D3ZT98
D3ZTB4	D3ZTB4
D3ZTD1	D3ZTD1
D3ZTE0	FA12
D3ZTE1	D3ZTE1
D3ZTE7	D3ZTE7
D3ZTF6	D3ZTF6
D3ZTH4	D3ZTH4
D3ZTI5	D3ZTI5
D3ZTJ1	D3ZTJ1
D3ZTJ7	D3ZTJ7
D3ZTL1	PO4F3
D3ZTL5	D3ZTL5
D3ZTN0	D3ZTN0
D3ZTV0	D3ZTV0
D3ZTV2	D3ZTV2
D3ZTW7	D3ZTW7
D3ZTY5	D3ZTY5
D3ZU00	D3ZU00
D3ZU13	D3ZU13
D3ZU21	D3ZU21
D3ZU60	D3ZU60
D3ZU96	UBP42
D3ZUC2	D3ZUC2
D3ZUD5	D3ZUD5
D3ZUE1	GA2L2
D3ZUE8	D3ZUE8
D3ZUI9	D3ZUI9
D3ZUJ8	D3ZUJ8
D3ZUL3	D3ZUL3
D3ZUM2	SARM1
D3ZUM4	D3ZUM4
D3ZUN1	D3ZUN1
D3ZUN5	D3ZUN5
D3ZUQ2	D3ZUQ2
D3ZUQ7	D3ZUQ7
D3ZUQ8	D3ZUQ8
D3ZUR5	D3ZUR5
D3ZUU6	D3ZUU6
D3ZUV1	D3ZUV1
D3ZUV2	D3ZUV2
D3ZUV3	D3ZUV3
D3ZUW8	D3ZUW8
D3ZUX7	D3ZUX7
D3ZUY0	D3ZUY0
D3ZV15	D3ZV15
D3ZV20	D3ZV20
D3ZV30	D3ZV30
D3ZV49	D3ZV49
D3ZV60	D3ZV60
D3ZV67	D3ZV67
D3ZV76	D3ZV76
D3ZVB9	D3ZVB9
D3ZVD1	D3ZVD1
D3ZVD7	D3ZVD7
D3ZVD8	D3ZVD8
D3ZVG0	D3ZVG0
D3ZVG1	D3ZVG1
D3ZVG2	D3ZVG2
D3ZVG6	D3ZVG6
D3ZVI5	D3ZVI5
D3ZVI7	D3ZVI7
D3ZVK1	MCM8
D3ZVN7	D3ZVN7
D3ZVP9	D3ZVP9
D3ZVQ3	D3ZVQ3
D3ZVQ9	D3ZVQ9
D3ZVR0	D3ZVR0
D3ZVR4	D3ZVR4
D3ZVS2	D3ZVS2
D3ZVT2	D3ZVT2
D3ZVU1	SPRTN
D3ZVU2	D3ZVU2
D3ZVU7	D3ZVU7
D3ZVV1	KHDC3
D3ZVY8	D3ZVY8
D3ZVY9	D3ZVY9
D3ZW08	D3ZW08
D3ZW33	D3ZW33
D3ZW40	D3ZW40
D3ZW55	ITPA
D3ZW62	D3ZW62
D3ZW91	POC1B
D3ZWA8	D3ZWA8
D3ZWB5	D3ZWB5
D3ZWC5	D3ZWC5
D3ZWC6	D3ZWC6
D3ZWD3	D3ZWD3
D3ZWD6	D3ZWD6
D3ZWE3	D3ZWE3
D3ZWG3	D3ZWG3
D3ZWH2	D3ZWH2
D3ZWJ0	D3ZWJ0
D3ZWK2	D3ZWK2
D3ZWK4	LMBL1
D3ZWL1	D3ZWL1
D3ZWL5	D3ZWL5
D3ZWL9	D3ZWL9
D3ZWN3	D3ZWN3
D3ZWS0	D3ZWS0
D3ZWS2	D3ZWS2
D3ZWW0	D3ZWW0
D3ZWZ6	D3ZWZ6
D3ZX02	D3ZX02
D3ZX08	SYAM
D3ZX13	D3ZX13
D3ZX21	D3ZX21
D3ZX71	D3ZX71
D3ZX73	D3ZX73
D3ZXA5	D3ZXA5
D3ZXB1	D3ZXB1
D3ZXB2	D3ZXB2
D3ZXB3	D3ZXB3
D3ZXB7	D3ZXB7
D3ZXB8	D3ZXB8
D3ZXD0	D3ZXD0
D3ZXD9	D3ZXD9
D3ZXF9	D3ZXF9
D3ZXG2	D3ZXG2
D3ZXG5	D3ZXG5
D3ZXI0	D3ZXI0
D3ZXJ5	D3ZXJ5
D3ZXL8	D3ZXL8
D3ZXN3	D3ZXN3
D3ZXN9	D3ZXN9
D3ZXP3	D3ZXP3
D3ZXR2	D3ZXR2
D3ZXR7	D3ZXR7
D3ZXW4	D3ZXW4
D3ZY35	D3ZY35
D3ZY41	D3ZY41
D3ZY44	D3ZY44
D3ZY51	D3ZY51
D3ZY65	D3ZY65
D3ZY68	GATC
D3ZY93	D3ZY93
D3ZYB8	D3ZYB8
D3ZYC4	D3ZYC4
D3ZYD8	D3ZYD8
D3ZYF2	D3ZYF2
D3ZYF7	D3ZYF7
D3ZYL0	D3ZYL0
D3ZYM5	D3ZYM5
D3ZYM7	D3ZYM7
D3ZYP7	D3ZYP7
D3ZYQ0	D3ZYQ0
D3ZYQ2	D3ZYQ2
D3ZYQ9	D3ZYQ9
D3ZYT8	D3ZYT8
D3ZYU4	D3ZYU4
D3ZYV4	D3ZYV4
D3ZYW7	FRDA
D3ZYX8	D3ZYX8
D3ZYY6	D3ZYY6
D3ZYY8	D3ZYY8
D3ZZ07	CAT7
D3ZZ20	D3ZZ20
D3ZZ21	D3ZZ21
D3ZZ22	D3ZZ22
D3ZZ25	D3ZZ25
D3ZZ42	D3ZZ42
D3ZZ44	D3ZZ44
D3ZZ46	D3ZZ46
D3ZZ65	D3ZZ65
D3ZZ76	D3ZZ76
D3ZZ80	OBSL1
D3ZZ89	D3ZZ89
D3ZZ97	D3ZZ97
D3ZZA1	D3ZZA1
D3ZZA6	D3ZZA6
D3ZZB2	D3ZZB2
D3ZZE0	D3ZZE0
D3ZZH6	D3ZZH6
D3ZZJ4	D3ZZJ4
D3ZZK3	D3ZZK3
D3ZZK7	D3ZZK7
D3ZZK8	D3ZZK8
D3ZZL3	D3ZZL3
D3ZZL5	D3ZZL5
D3ZZL8	D3ZZL8
D3ZZM0	D3ZZM0
D3ZZM3	D3ZZM3
D3ZZQ1	D3ZZQ1
D3ZZR5	D3ZZR5
D3ZZR9	D3ZZR9
D3ZZS8	D3ZZS8
D3ZZT6	D3ZZT6
D3ZZW1	D3ZZW1
D3ZZX2	D3ZZX2
D3ZZX9	D3ZZX9
D3ZZY7	D3ZZY7
D3ZZZ9	D3ZZZ9
D4A015	D4A015
D4A022	D4A022
D4A031	D4A031
D4A048	D4A048
D4A058	D4A058
D4A082	D4A082
D4A092	D4A092
D4A098	D4A098
D4A0A0	D4A0A0
D4A0A2	D4A0A2
D4A0E8	D4A0E8
D4A0I8	D4A0I8
D4A0M2	D4A0M2
D4A0Q3	D4A0Q3
D4A0R1	D4A0R1
D4A0S1	D4A0S1
D4A0T9	D4A0T9
D4A0U6	D4A0U6
D4A0U9	D4A0U9
D4A0V6	D4A0V6
D4A0W0	D4A0W0
D4A0W2	D4A0W2
D4A0W4	D4A0W4
D4A0Y2	D4A0Y2
D4A0Y6	D4A0Y6
D4A0Z1	D4A0Z1
D4A106	D4A106
D4A109	D4A109
D4A123	D4A123
D4A133	D4A133
D4A164	D4A164
D4A175	D4A175
D4A188	D4A188
D4A193	D4A193
D4A194	D4A194
D4A197	D4A197
D4A1A6	D4A1A6
D4A1C1	D4A1C1
D4A1D3	D4A1D3
D4A1E1	D4A1E1
D4A1E5	D4A1E5
D4A1F8	D4A1F8
D4A1H7	D4A1H7
D4A1H9	D4A1H9
D4A1J6	D4A1J6
D4A1J7	D4A1J7
D4A1L2	D4A1L2
D4A1P2	D4A1P2
D4A1R0	D4A1R0
D4A1T1	D4A1T1
D4A1U4	D4A1U4
D4A1V1	D4A1V1
D4A1V6	D4A1V6
D4A1W6	D4A1W6
D4A1W7	D4A1W7
D4A1W8	MTP
D4A1Y5	D4A1Y5
D4A1Y9	D4A1Y9
D4A206	D4A206
D4A260	D4A260
D4A270	D4A270
D4A281	D4A281
D4A2B8	D4A2B8
D4A2C6	D4A2C6
D4A2D4	D4A2D4
D4A2D5	D4A2D5
D4A2E9	D4A2E9
D4A2G4	D4A2G4
D4A2G9	D4A2G9
D4A2H2	SPTC1
D4A2H6	D4A2H6
D4A2I4	D4A2I4
D4A2J9	D4A2J9
D4A2K1	D4A2K1
D4A2T5	D4A2T5
D4A2T8	D4A2T8
D4A2V7	D4A2V7
D4A2W7	D4A2W7
D4A2Y9	D4A2Y9
D4A314	D4A314
D4A321	D4A321
D4A333	D4A333
D4A355	D4A355
D4A3A1	D4A3A1
D4A3D8	D4A3D8
D4A3E3	D4A3E3
D4A3G9	D4A3G9
D4A3H5	D4A3H5
D4A3J3	D4A3J3
D4A3L5	D4A3L5
D4A3N4	D4A3N4
D4A3P1	D4A3P1
D4A3Q3	D4A3Q3
D4A3R0	D4A3R0
D4A3S8	D4A3S8
D4A3T0	D4A3T0
D4A3T2	D4A3T2
D4A3T3	D4A3T3
D4A3U7	D4A3U7
D4A3V2	D4A3V2
D4A3V6	D4A3V6
D4A3W2	D4A3W2
D4A3W6	D4A3W6
D4A3W8	D4A3W8
D4A3X3	D4A3X3
D4A3X6	D4A3X6
D4A411	D4A411
D4A414	D4A414
D4A428	D4A428
D4A433	D4A433
D4A434	D4A434
D4A435	D4A435
D4A466	D4A466
D4A488	D4A488
D4A4A8	D4A4A8
D4A4E8	D4A4E8
D4A4I3	D4A4I3
D4A4I9	D4A4I9
D4A4K4	D4A4K4
D4A4L1	D4A4L1
D4A4L5	D4A4L5
D4A4P3	D4A4P3
D4A4P4	D4A4P4
D4A4T0	D4A4T0
D4A4T3	D4A4T3
D4A4T6	D4A4T6
D4A4T9	CHRD1
D4A4U2	D4A4U2
D4A4W8	D4A4W8
D4A4X6	D4A4X6
D4A4Y3	D4A4Y3
D4A510	D4A510
D4A513	D4A513
D4A523	NLRP3
D4A532	D4A532
D4A542	D4A542
D4A543	D4A543
D4A599	D4A599
D4A5D3	D4A5D3
D4A5F1	D4A5F1
D4A5I2	D4A5I2
D4A5I9	D4A5I9
D4A5K6	D4A5K6
D4A5M2	D4A5M2
D4A5N4	D4A5N4
D4A5Q1	D4A5Q1
D4A5R3	D4A5R3
D4A5S6	D4A5S6
D4A5T7	D4A5T7
D4A5U5	D4A5U5
D4A5W5	D4A5W5
D4A5X1	D4A5X1
D4A5X7	D4A5X7
D4A604	D4A604
D4A605	D4A605
D4A615	TONSL
D4A619	D4A619
D4A624	D4A624
D4A648	D4A648
D4A650	D4A650
D4A651	D4A651
D4A678	D4A678
D4A690	D4A690
D4A6D7	TTC19
D4A6D8	LRRT1
D4A6D9	D4A6D9
D4A6E6	D4A6E6
D4A6H8	D4A6H8
D4A6J0	D4A6J0
D4A6J4	D4A6J4
D4A6N8	D4A6N8
D4A6R6	D4A6R6
D4A6T9	D4A6T9
D4A6U4	D4A6U4
D4A6V4	D4A6V4
D4A6W4	D4A6W4
D4A6X7	D4A6X7
D4A6Y6	D4A6Y6
D4A6Z8	D4A6Z8
D4A709	D4A709
D4A715	D4A715
D4A720	D4A720
D4A729	D4A729
D4A734	MOT12
D4A739	D4A739
D4A740	D4A740
D4A742	D4A742
D4A746	D4A746
D4A770	CL004
D4A772	D4A772
D4A778	D4A778
D4A781	D4A781
D4A7C4	D4A7C4
D4A7C5	D4A7C5
D4A7D1	D4A7D1
D4A7D3	D4A7D3
D4A7D7	D4A7D7
D4A7D9	D4A7D9
D4A7E4	D4A7E4
D4A7E8	D4A7E8
D4A7F6	D4A7F6
D4A7G2	D4A7G2
D4A7H1	D4A7H1
D4A7I6	D4A7I6
D4A7I8	D4A7I8
D4A7J3	D4A7J3
D4A7J8	D4A7J8
D4A7K4	D4A7K4
D4A7L4	D4A7L4
D4A7L8	D4A7L8
D4A7R3	D4A7R3
D4A7T1	D4A7T1
D4A7T3	BRDT
D4A7T9	D4A7T9
D4A7V9	E2AK4
D4A7W7	D4A7W7
D4A7X1	D4A7X1
D4A7X5	D4A7X5
D4A7Z0	D4A7Z0
D4A7Z5	D4A7Z5
D4A7Z6	D4A7Z6
